Train data for UserID: ec5f1a3c-3f8f-4340-b366-65d7793a41b2,,,,,,,,,
Average Linear Acceleration,Average Angular Velocity,Mid Stroke Area Covered,Angle Between Start And EndVectors,Direct End To End Distance,EndPoint x,Start Point x,Scaled Duration,Start Point y,End Point y
0.6071927,0.046573993,3.19E-04,0.002735776,0.15658797,0.6213906,0.7360826,0.0338,0.6768917,0.78350097
0.59803927,0.040080443,1.72E-04,0.002223766,0.12732624,0.62417674,0.7183932,0.0337,0.6956372,0.78128314
0.58469224,0.051149897,5.21E-04,0.003221519,0.1843175,0.61235195,0.74704885,0.0327,0.6647692,0.7905853
0.5850874,0.042727422,2.67E-04,0.00257685,0.14750858,0.63378423,0.74067765,0.0337,0.6718606,0.7735099
0.57797694,0.03836166,1.78E-04,0.00225524,0.12912585,0.64215106,0.73557615,0.0275,0.677442,0.7665781
0.5957908,0.031235488,1.91E-04,0.002306664,0.13206594,0.6317943,0.7284302,0.0296,0.68512,0.7751361
0.5911561,0.043778762,1.45E-04,0.002105687,0.12057383,0.63268036,0.7212855,0.0254,0.69263786,0.77441305
0.5968971,0.088128954,4.75E-05,0.001452868,0.08321915,0.6473188,0.7084536,0.0232,0.7057574,0.76221937
0.5939534,0.06255958,3.50E-04,0.00282352,0.16159943,0.61206985,0.7314535,0.0296,0.6818913,0.79080373
0.5711981,0.078110315,7.48E-05,0.001687261,0.09663527,0.61302686,0.6864232,0.0285,0.7272023,0.79006207
0.6363559,0.06176935,5.75E-05,0.001545198,0.0885044,0.6197955,0.68675506,0.0296,0.7268889,0.78476334
0.5739413,0.01997382,2.42E-04,0.002492063,0.14266343,0.597461,0.70549107,0.1743,0.70871884,0.801898
0.59197205,0.022309767,2.19E-04,0.002410047,0.13797584,0.6049575,0.70880175,0.0824,0.7054078,0.79625773
0.6042164,0.07348179,1.32E-04,0.002036105,0.1165941,0.6344859,0.72013956,0.074,0.69382924,0.77293444
0.6997024,0.076476075,1.28E-04,0.002018337,0.115577765,0.6243766,0.71033597,0.0349,0.7038628,0.78112346
0.53804505,0.0867972,1.07E-04,0.001897205,0.10864835,0.633428,0.7136375,0.037,0.7005152,0.7738017
0.784324,0.23405644,1.19E-04,0.001966237,0.11259753,0.63383967,0.71677375,0.0718,0.6973058,0.7734645
0.65660983,0.1031778,5.77E-05,0.001546634,0.08858662,0.6479971,0.71285963,0.0359,0.70130676,0.7616428
