Train data for UserID: b00b1169-05d0-459a-a428-70b49c607399,,,,,,,,,
Average Linear Acceleration,Average Angular Velocity,Mid Stroke Area Covered,Angle Between Start And EndVectors,Direct End To End Distance,EndPoint x,Start Point x,Scaled Duration,Start Point y,End Point y
0.54889333,0.07581453,0.001621379,0.004700938,0.26853046,0.72476286,0.5152902,0.0782,0.8570157,0.6889984
0.5167466,0.0690446,0.001359306,0.00443272,0.25329408,0.6951136,0.49218825,0.0642,0.87048876,0.7188999
0.5721135,0.081184246,9.69E-04,0.003958186,0.22630164,0.68015754,0.49791268,0.0738,0.86722714,0.73306596
0.6251553,0.09821823,0.001613027,0.004693232,0.26809296,0.73715526,0.5311424,0.0761,0.8472826,0.67572343
0.582372,0.089876026,0.001236482,0.004294514,0.2454373,0.7035552,0.509265,0.0653,0.86060977,0.71064055
0.58302385,0.07207137,9.06E-04,0.003870971,0.22133598,0.6945406,0.5192652,0.076,0.8546132,0.7194535
0.5774176,0.09546337,9.19E-04,0.00388958,0.22239563,0.7334254,0.56504756,0.0655,0.82505834,0.67976993
0.60304177,0.08061624,8.42E-04,0.003777845,0.21603227,0.7231874,0.5579817,0.076,0.82985324,0.69065183
0.5881803,0.08794839,0.001118556,0.004153212,0.23740047,0.7049159,0.5178562,0.0622,0.8554677,0.7092909
0.5638179,0.08995923,0.001206856,0.004260007,0.24347498,0.7168366,0.5270914,0.0571,0.84980863,0.6972412
0.5841593,0.07655877,0.001527048,0.004608626,0.26328832,0.7375649,0.53575563,0.0686,0.8443731,0.6752762
0.49220046,0.0863985,0.004375706,0.006554083,0.37331873,0.49867108,0.78182423,0.0823,0.6234989,0.8667913
0.49025646,0.07314527,0.002803902,0.005645794,0.32207167,0.5396201,0.7792486,0.096,0.62671494,0.84190863
0.5069918,0.066847056,0.00585259,0.007222138,0.41085207,0.47779763,0.79069537,0.1332,0.6122098,0.87846994
0.5141147,0.109354205,0.002073645,0.005104911,0.29144832,0.51286274,0.7386099,0.0655,0.67413306,0.8584706
0.51216006,0.1009701,0.00499195,0.006849437,0.38993028,0.46148938,0.7656924,0.0697,0.64320695,0.88714576
0.61013514,0.09648572,0.002103546,0.005132336,0.29300284,0.50306433,0.7319653,0.0601,0.6813419,0.864249
0.53658986,0.06855064,0.001462505,0.004541993,0.2595033,0.52860796,0.72923064,0.0929,0.684268,0.84886605
0.48940367,0.049695138,0.001495835,0.004576322,0.26145345,0.5509972,0.7484771,0.093,0.6631607,0.8345071
0.52835476,0.06540699,0.002734975,0.005606073,0.3198253,0.4942146,0.74339736,0.0665,0.66885006,0.86933994
0.5264758,0.06239515,0.002631877,0.005531788,0.31562313,0.496868,0.7425933,0.0655,0.66974264,0.8678261
0.50947803,0.070201665,0.001743957,0.00482542,0.27559647,0.48944032,0.70889056,0.056,0.70531845,0.8720368
0.4968559,0.056589935,0.001905059,0.004966463,0.28359827,0.49124688,0.71601576,0.0623,0.6980841,0.8710204
0.6080402,0.09882349,0.001208156,0.004262518,0.24361777,0.71471596,0.5243858,0.0665,0.8514808,0.6994148
0.48841485,0.05097154,7.36E-04,0.003612363,0.20660393,0.69356364,0.53072095,0.0655,0.84754664,0.7203953
0.65730304,0.122255586,0.001487939,0.004577995,0.2615485,0.781235,0.5926477,0.0401,0.8054618,0.62423706
