Test data for UserID: bdc77beb-2048-4799-8c05-ff405c497b84
Average Linear Acceleration,Average Angular Velocity,Mid Stroke Area Covered,Angle Between Start And EndVectors,Direct End To End Distance,EndPoint x,Start Point x,Scaled Duration,Start Point y,End Point y
0.45563397,0.047505517,0.002816439,0.0056988522,0.3250716,0.41617325,0.6858368,0.0392,0.72775537,0.9092853
0.42258677,0.022908775,0.0044458997,0.0066155265,0.37677673,0.383563,0.6980661,0.0805,0.71603334,0.9235147
0.43235198,0.014432702,0.0064583938,0.0074733132,0.42492568,0.5336833,0.83665055,0.1451,0.547737,0.8456844
0.48044124,0.011056896,0.0014767664,0.0045748954,0.26137242,0.53352255,0.7344678,0.0963,0.6786435,0.84578586
0.4867005,0.011826076,0.0021808562,0.005202612,0.29698533,0.5231661,0.75038844,0.1059,0.6609971,0.8522307
0.48138022,0.0117401965,8.290468E-4,0.0037725773,0.2157322,0.535546,0.7042079,0.0645,0.7099938,0.844506
0.4574884,0.013672226,1.4489162E-4,0.002101745,0.12034838,0.78514135,0.7050567,0.2151,0.7091509,0.61931664
0.46681932,0.020834688,0.0022363586,0.005253861,0.2998888,0.7620552,0.5358019,0.0603,0.8443437,0.647512
0.4651417,0.020039668,0.004919618,0.006831757,0.38893667,0.8171944,0.5354964,0.07,0.8445375,0.5763622
0.46480063,0.028457923,7.2329934E-4,0.003592575,0.20547618,0.698887,0.5379478,0.0391,0.8429782,0.71523213
0.47973236,0.059439365,2.995893E-4,0.002679189,0.15335554,0.67159164,0.5504045,0.0305,0.8348981,0.7409215
0.4816554,0.038809493,2.6985994E-4,0.002586548,0.1480627,0.6580864,0.53969616,0.0349,0.8418599,0.75294244
0.4725522,0.04397525,6.719114E-5,0.0016309173,0.093410686,0.744219,0.8032964,0.1756,0.5955795,0.6679357
0.49080047,0.04059321,8.061711E-5,0.001729386,0.09904599,0.6177639,0.5369431,0.0402,0.84361845,0.78636366
0.5177751,0.063715,3.4681841E-4,0.0028146736,0.1610942,0.6642712,0.5356265,0.0274,0.844455,0.7474917
0.4953268,0.04118129,3.8624112E-4,0.0029200981,0.16711423,0.6761916,0.54406273,0.0233,0.8390445,0.7367258
0.5129935,0.056638446,1.7216038E-4,0.0022300105,0.1276833,0.64968354,0.5475202,0.0294,0.83679247,0.76020473
0.53412884,0.08590389,1.488944E-4,0.0021244236,0.12164538,0.6333215,0.53467,0.0243,0.84506094,0.77388877
0.49550405,0.05618324,2.0211654E-4,0.0023502803,0.13455942,0.63556015,0.526155,0.0296,0.8503887,0.77205133
0.4874099,0.04077837,4.5232556E-4,0.0030714276,0.17575285,0.6749784,0.5353783,0.0444,0.8446124,0.7378375
0.49058378,0.04718107,9.923901E-4,0.003995914,0.22844931,0.7099887,0.53163785,0.0306,0.8469718,0.7042131
0.47286004,0.03427721,6.5411715E-4,0.0034735594,0.198692,0.6821334,0.5240982,0.0658,0.8516578,0.73122776
0.4723076,0.038218256,3.4946186E-4,0.0028169167,0.16122231,0.6527882,0.5225694,0.0551,0.85259676,0.75754046
0.4736462,0.022270342,6.4105936E-4,0.0034487648,0.19727835,0.57769704,0.7266988,0.0666,0.68695617,0.8162513
0.47715724,0.035672057,4.0594157E-4,0.002960323,0.16941077,0.6919509,0.5601558,0.2754,0.82838726,0.7219445
0.46142727,0.024661489,3.2893053E-4,0.0027597612,0.157958,0.69377416,0.5717143,0.1716,0.8204528,0.7201926
0.38943177,0.03716218,1.9452699E-4,0.0023177175,0.13269788,0.66808707,0.5636843,0.0519,0.8259903,0.7440831
0.37459755,0.033039138,2.7349862E-4,0.0025960759,0.1486071,0.65741193,0.5384822,0.0698,0.8426369,0.7535314
0.37486252,0.031608827,1.1237649E-4,0.0019301798,0.11053481,0.6291312,0.53950053,0.0465,0.8419852,0.7772991
0.367358,0.032925293,7.963102E-5,0.0017203314,0.09852783,0.632804,0.55353373,0.0518,0.83282673,0.7743121
0.36127827,0.036699824,9.0617985E-5,0.0017961778,0.102868,0.63310736,0.55023664,0.0561,0.8350088,0.774064
0.37041783,0.03074314,1.9903286E-4,0.0023346008,0.13366306,0.65823764,0.5519597,0.0551,0.83387077,0.7528102
0.36160082,0.03757303,2.1462417E-4,0.002394788,0.13710363,0.65967715,0.55067927,0.0477,0.8347169,0.7515491
0.36664733,0.03489945,0.001022581,0.004029978,0.23038815,0.73044974,0.55476415,0.0975,0.83200765,0.6829665
